"Title: Habitat and predator heterogeneity influence density of a declining mammal. Habitat composition (2015–2022) used in the density modelling of hedgehogs at Brackenhurst, Southwell, England. X and Y indicate the longitude/1000 and latitude/1000 (EPSG:27700) of the centroid of the 50 x 50 m grid cell, respectively; d2build and d2badger indicate euclidean distance (m) from the centroid of the 50 x 50 m grid cell to the nearest building and to the nearest badger sett, respectively; edge_length refers to edge density, the total length (m) of all types of edges within each  50 x 50 m grid cell. BUILDING, BADGER, and EDGE indicate the standardised z-score values of d2build,  d2badger, and edge_length, respectively. SOIL: Soil types (categorical: type 0, low permeability, and type 1, high permeability). LANDUSE: Land use (categorical: 0, arable; 1, amenity; 2, pasture).",,,,,,,,,
X,Y,d2build,d2badger,edge_length,BUILDING,BADGER,EDGE,SOIL,LANDUSE
469.4509048,352.8390519,239.645905,248.015147,20.427831,-0.305529962,-1.239249615,0.017106356,0,Arable
469.5009048,352.8390519,203.890692,232.383593,0,-0.452230988,-1.297066122,-0.833274126,0,Arable
469.5509048,352.8390519,175.250304,226.920152,3.09607,-0.569740409,-1.317273779,-0.704389274,0,Arable
469.6009048,352.8390519,157.651273,232.34323,71.127109,-0.641947948,-1.297215413,2.127642632,0,Arable
469.6509048,352.8390519,147.331006,247.939503,21.832999,-0.684291253,-1.2395294,0.075601444,0,Arable
469.7009048,352.8390519,132.240901,271.96437,7.542256,-0.746204853,-1.150668504,-0.519301116,0,Arable
469.7509048,352.8390519,126.580962,302.415673,0,-0.769427167,-1.038038117,-0.833274126,0,Arable
469.8009048,352.8390519,117.561674,337.558677,0,-0.806432647,-0.908054512,-0.833274126,0,Arable
469.8509048,352.8390519,89.695637,376.080419,45.772698,-0.920764962,-0.765573952,1.07217586,0,Arable
469.9009048,352.8390519,84.871193,417.045684,38.37179,-0.940559304,-0.614055521,0.764086843,0,Pasture
469.9509048,352.8390519,96.713429,459.801831,0,-0.891971474,-0.455913146,-0.833274126,0,Arable
470.0009048,352.8390519,127.596009,503.893187,0,-0.765262506,-0.292832227,-0.833274126,0,Arable
470.0509048,352.8390519,167.95236,548.998147,0,-0.59968334,-0.126002286,-0.833274126,0,Arable
470.1009048,352.8390519,212.450581,562.179934,9.837871,-0.417110389,-0.077246744,-0.423738033,0,Arable
470.1509048,352.8390519,248.129793,552.392043,12.735784,-0.270721184,-0.113449266,-0.303102225,0,Arable
470.2009048,352.8390519,251.843277,547.017056,0,-0.255485035,-0.133329757,-0.833274126,0,Arable
470.2509048,352.8390519,265.106917,546.185271,0,-0.201065286,-0.136406284,-0.833274126,0,Arable
470.3009048,352.8390519,286.597835,549.917304,0,-0.112889619,-0.122602595,-0.833274126,0,Arable
470.3509048,352.8390519,314.634646,558.121611,22.429783,0.002143371,-0.092257284,0.10044463,0,Arable
470.4009048,352.8390519,347.63717,570.605313,27.562574,0.137550318,-0.046083753,0.314115137,0,Arable
470.4509048,352.8390519,384.328302,587.09549,37.271116,0.288091353,0.014908548,0.718267441,0,Arable
470.5009048,352.8390519,423.75097,607.265843,51.650964,0.449839686,0.089512733,1.316879392,0,Arable
470.5509048,352.8390519,465.211271,630.763423,21.672573,0.619948272,0.17642335,0.068923153,0,Arable
470.6009048,352.8390519,508.210751,657.231456,14.483315,0.796372002,0.274320796,-0.230355099,0,Arable
470.6509048,352.8390519,552.390088,686.326363,0,0.977636596,0.381934274,-0.833274126,0,Arable
470.7009048,352.8390519,597.487616,717.728756,0,1.16266846,0.498082463,-0.833274126,0,Arable
470.7509048,352.8390519,617.449272,751.149292,0,1.244569679,0.621695167,-0.833274126,0,Arable
470.8009048,352.8390519,620.3454,786.330687,0,1.256452278,0.751820768,-0.833274126,0,Pasture
470.8509048,352.8390519,627.226614,823.047168,4.315699,1.284685401,0.887624201,-0.653617918,0,Pasture
470.9009048,352.8390519,637.963978,861.102393,30.950848,1.328740019,1.028379252,0.455164075,0,Pasture
469.1009048,352.7890519,521.118809,528.459251,21.349108,0.84933282,-0.201969603,0.055457778,0,Arable
469.1509048,352.7890519,487.266921,486.579696,0,0.710440995,-0.356869723,-0.833274126,0,Arable
469.2009048,352.7890519,456.391599,446.374755,0,0.583761802,-0.50557594,-0.833274126,0,Arable
469.2509048,352.7890519,429.135795,408.339372,20.403082,0.471933229,-0.646257601,0.016076105,0,Arable
469.3009048,352.7890519,391.036544,373.137593,0,0.315614783,-0.776458598,-0.833274126,0,Arable
469.3509048,352.7890519,349.357745,341.646432,0,0.14460971,-0.892935112,-0.833274126,0,Arable
469.4009048,352.7890519,310.148494,314.980802,0.152976,-0.016262982,-0.991563412,-0.826905966,0,Arable
469.4509048,352.7890519,274.469203,294.454626,20.293731,-0.16265251,-1.067483682,0.011524006,0,Arable
469.5009048,352.7890519,243.874144,281.414548,0,-0.288181803,-1.115715083,-0.833274126,0,Arable
469.5509048,352.7890519,220.490029,276.920148,33.403572,-0.38412512,-1.132338543,0.557267368,0,Arable
469.6009048,352.7890519,206.666695,281.381218,48.092533,-0.44084125,-1.115838361,1.168747067,0,Arable
469.6509048,352.7890519,194.459343,294.390915,21.190718,-0.490927124,-1.06771933,0.04886419,0,Arable
469.7009048,352.7890519,161.93226,314.89146,0,-0.624383374,-0.991893861,-0.833274126,0,Arable
469.7509048,352.7890519,122.578165,341.536605,0,-0.785850353,-0.89334133,-0.833274126,0,Arable
469.8009048,352.7890519,93.961461,373.011895,9.348376,-0.903262599,-0.776923517,-0.444115043,0,Arable
469.8509048,352.7890519,82.606702,408.201537,38.311299,-0.949850346,-0.646767412,0.761568844,0,Arable
469.9009048,352.7890519,96.313476,446.22765,46.758022,-0.893612452,-0.506120038,1.113193274,0,Pasture
469.9509048,352.7890519,106.859242,486.425469,0,-0.850343945,-0.357440163,-0.833274126,0,Arable
470.0009048,352.7890519,119.013573,528.299496,0,-0.800475614,-0.20256049,-0.833274126,0,Arable
470.0509048,352.7890519,148.018794,571.48139,0,-0.681469309,-0.042843402,-0.833274126,0,Arable
470.1009048,352.7890519,186.158256,610.853204,22.779001,-0.524985881,0.102781323,0.114982128,0,Arable
470.1509048,352.7890519,198.150844,601.857398,18.576246,-0.475781165,0.069508491,-0.059972428,0,Arable
470.2009048,352.7890519,202.781652,596.927985,20.40411,-0.456781297,0.051276046,0.016118882,0,Arable
470.2509048,352.7890519,219.036618,596.165841,23.183903,-0.390088359,0.0484571,0.131837592,0,Arable
470.3009048,352.7890519,244.609243,599.586858,3.398339,-0.285165748,0.061110433,-0.691806257,0,Arable
470.3509048,352.7890519,276.930177,607.120327,38.06093,-0.152555312,0.088974512,0.751146317,0,Arable
470.4009048,352.7890519,313.921908,618.616021,34.98657,-0.000780939,0.131493693,0.62316519,0,Arable
470.4509048,352.7890519,354.123716,633.858401,0,0.164164142,0.187870761,-0.833274126,0,Arable
470.5009048,352.7890519,396.560522,652.584986,13.50625,0.33827926,0.257134874,-0.271028876,0,Arable
470.5509048,352.7890519,440.586982,674.505637,40.559907,0.518916614,0.338212896,0.855174899,0,Arable
470.6009048,352.7890519,485.771068,699.320059,16.966691,0.704303619,0.429994123,-0.12697579,0,Arable
470.6509048,352.7890519,531.8178,726.731887,0,0.893229998,0.531382388,-0.833274126,0,Arable
470.7009048,352.7890519,568.703258,756.458807,0,1.044568342,0.641333496,-0.833274126,0,Arable
470.7509048,352.7890519,567.45767,787.26053,0,1.039457783,0.755259983,-0.833274126,0,Arable
470.8009048,352.7890519,570.607587,813.061986,0,1.052381662,0.850691958,-0.833274126,0,Arable
470.8509048,352.7890519,578.081161,841.047231,1.482507,1.083045194,0.954201124,-0.771559536,0,Arable
470.9009048,352.7890519,589.714032,871.005796,19.054864,1.130774015,1.065009018,-0.040048286,0,Arable
469.1009048,352.7390519,486.831047,556.292363,20.618955,0.708652635,-0.099023133,0.025062528,0,Arable
469.1509048,352.7390519,450.409489,516.673798,0,0.55921764,-0.245560517,-0.833274126,0,Arable
469.2009048,352.7390519,416.812844,479.001498,0,0.421373058,-0.384899242,-0.833274126,0,Arable
469.2509048,352.7390519,386.777954,443.7714,20.401619,0.298142099,-0.515204982,0.016015232,0,Arable
469.3009048,352.7390519,361.194442,411.611075,0,0.193174817,-0.634156537,-0.833274126,0,Arable
469.3509048,352.7390519,341.065484,383.29401,0,0.11058717,-0.738893007,-0.833274126,0,Arable
469.4009048,352.7390519,327.398692,359.728952,9.366483,0.054513321,-0.826053205,-0.443361223,0,Arable
469.4509048,352.7390519,311.108355,341.899897,11.104158,-0.012324743,-0.89199762,-0.3710244,0,Arable
469.5009048,352.7390519,287.015299,330.735787,0,-0.111176793,-0.93329037,-0.833274126,0,Arable
469.5509048,352.7390519,267.430433,326.920146,65.246627,-0.191532067,-0.9474033,1.882846832,0,Arable
469.6009048,352.7390519,239.743478,330.707428,24.92884,-0.305129626,-0.933395261,0.204476729,0,Arable
469.6509048,352.7390519,190.473843,341.845029,22.800455,-0.507279342,-0.892200561,0.115875185,0,Arable
469.7009048,352.7390519,141.71674,359.650726,1.282112,-0.707326174,-0.82634254,-0.779901683,0,Arable
469.7509048,352.7390519,94.270803,383.196119,0,-0.901993393,-0.739255077,-0.833274126,0,Arable
469.8009048,352.7390519,51.868429,411.497129,42.002775,-1.075967236,-0.63457799,0.915239513,0,Arable
469.8509048,352.7390519,32.607115,443.644574,1.122311,-1.154995004,-0.515674074,-0.786553979,0,Pasture
469.9009048,352.7390519,49.650042,478.864416,32.104693,-1.085069115,-0.385406268,0.503196895,0,Pasture
469.9509048,352.7390519,56.884005,516.528557,10.175463,-1.055388695,-0.246097721,-0.409684598,0,Arable
470.0009048,352.7390519,77.337719,556.140604,0,-0.971468598,-0.099584444,-0.833274126,0,Arable
470.0509048,352.7390519,117.159958,597.313144,9.449523,-0.808080861,0.052700636,-0.439904422,0,Arable
470.1009048,352.7390519,146.039385,639.744959,13.414436,-0.689590679,0.209643402,-0.274850935,0,Arable
470.1509048,352.7390519,148.186098,651.404396,20.501241,-0.680782871,0.25276822,0.020162316,0,Arable
470.2009048,352.7390519,154.32356,646.852671,0,-0.655601313,0.235932732,-0.833274126,0,Arable
470.2509048,352.7390519,175.135384,644.877191,0,-0.570211919,0.228626014,-0.833274126,0,Arable
470.3009048,352.7390519,206.225712,638.088742,45.709524,-0.442650573,0.203517544,1.069545984,0,Arable
470.3509048,352.7390519,243.691784,635.175483,13.938752,-0.288930012,0.192742258,-0.253024429,0,Arable
470.4009048,352.7390519,285.030397,636.190652,24.431949,-0.119320702,0.196497069,0.183791935,0,Arable
470.4509048,352.7390519,328.784076,641.115588,0,0.06019745,0.214712955,-0.833274126,0,Arable
470.5009048,352.7390519,374.106416,649.861408,1.29509,0.246151701,0.247061163,-0.779361427,0,Arable
470.5509048,352.7390519,420.490489,662.276756,21.019753,0.43646217,0.292981873,0.041747235,0,Arable
470.6009048,352.7390519,467.620458,678.160123,5.783921,0.629832993,0.351729762,-0.592498004,0,Arable
470.6509048,352.7390519,515.291699,697.274554,24.454383,0.825424612,0.422428403,0.184725747,0,Arable
470.7009048,352.7390519,518.833306,719.362534,0,0.839955566,0.504125326,-0.833274126,0,Arable
470.7509048,352.7390519,517.46769,744.159329,0,0.834352545,0.595841355,-0.833274126,0,Arable
470.8009048,352.7390519,520.919976,771.403759,0,0.848517022,0.696610465,-0.833274126,0,Arable
470.8509048,352.7390519,529.095863,800.846059,16.421026,0.88206209,0.805508848,-0.149691045,0,Arable
470.9009048,352.7390519,541.781546,832.253004,13.005471,0.93411052,0.921673872,-0.291875541,0,Amenity
469.1009048,352.6890519,455.460342,587.071721,14.203387,0.579940924,0.014820633,-0.242008045,0,Arable
469.1509048,352.6890519,416.30321,549.676111,0,0.419282068,-0.123494697,-0.833274126,0,Arable
469.2009048,352.6890519,379.700674,514.426329,0,0.269104535,-0.253873242,-0.833274126,0,Arable
469.2509048,352.6890519,346.463333,481.793596,20.409722,0.13273415,-0.374572095,0.01635251,0,Arable
469.3009048,352.6890519,317.649304,452.344659,0,0.014512292,-0.483495026,-0.833274126,0,Arable
469.3509048,352.6890519,294.559535,426.739161,0,-0.080223345,-0.57820221,-0.833274126,0,Arable
469.4009048,352.6890519,278.620815,405.705475,19.863838,-0.145618748,-0.655999609,-0.006371811,1,Arable
469.4509048,352.6890519,264.099465,389.984042,0.586132,-0.205198787,-0.714148552,-0.808874309,1,Arable
469.5009048,352.6890519,248.231157,380.234367,0.262994,-0.270305297,-0.750209724,-0.822326064,1,Arable
469.5509048,352.6890519,237.765329,376.920144,78.440808,-0.313245827,-0.762468057,2.43210125,1,Arable
469.6009048,352.6890519,222.061034,380.2097,0,-0.377679402,-0.75030096,-0.833274126,0,Arable
469.6509048,352.6890519,177.376358,389.93594,0.182359,-0.561017368,-0.714326467,-0.825682819,0,Arable
469.7009048,352.6890519,136.43182,405.636115,26.898218,-0.729009815,-0.656256151,0.286459029,0,Arable
469.7509048,352.6890519,88.025917,426.651238,2.312313,-0.927615705,-0.578527411,-0.737015963,0,Arable
469.8009048,352.6890519,39.31473,452.240976,28.256327,-1.12747415,-0.483878519,0.342995077,0,Arable
469.8509048,352.6890519,1,481.676781,15.835756,-1.284676689,-0.375004159,-0.174054965,0,Pasture
469.9009048,352.6890519,3.876202,514.29869,32.65591,-1.272875843,-0.254345341,0.526143253,0,Pasture
469.9509048,352.6890519,7.258266,549.539592,50.364342,-1.258999482,-0.12399964,1.263319135,0,Pasture
470.0009048,352.6890519,50.780648,586.927921,0,-1.080430322,0.014288759,-0.833274126,0,Arable
470.0509048,352.6890519,85.172977,626.079073,22.85338,-0.939321109,0.159097321,0.118078373,0,Arable
470.1009048,352.6890519,101.634885,641.083927,0,-0.8717791,0.21459585,-0.833274126,0,Arable
470.1509048,352.6890519,98.257226,622.317646,21.23113,-0.885637391,0.145184912,0.050546493,0,Arable
470.2009048,352.6890519,107.289906,607.099584,0.683694,-0.848576964,0.08889779,-0.804812968,0,Arable
470.2509048,352.6890519,135.527729,595.701734,0,-0.732719235,0.046740505,-0.833274126,0,Arable
470.3009048,352.6890519,173.851681,588.346163,38.713571,-0.57547886,0.019534418,0.77831465,0,Arable
470.3509048,352.6890519,216.981677,585.185321,0,-0.398519631,0.007843396,-0.833274126,0,Arable
470.4009048,352.6890519,262.559879,586.287055,5.25231,-0.211515598,0.011918385,-0.614628255,0,Arable
470.4509048,352.6890519,309.506593,591.627554,18.299866,-0.018896654,0.031671315,-0.071477704,0,Arable
470.5009048,352.6890519,357.282763,601.093849,21.880219,0.177125483,0.066684348,0.077567115,0,Arable
470.5509048,352.6890519,405.595383,614.495294,0.437772,0.375348634,0.11625234,-0.815050364,0,Arable
470.6009048,352.6890519,454.273327,631.581442,0,0.575070688,0.179448961,-0.833274126,0,Arable
470.6509048,352.6890519,466.411327,652.062704,21.222863,0.624872017,0.255203107,0.050202396,0,Arable
470.7009048,352.6890519,468.991047,675.630388,0,0.635456417,0.342373018,-0.833274126,0,Arable
470.7509048,352.6890519,467.479853,701.973698,0,0.6292561,0.439809151,-0.833274126,0,Arable
470.8009048,352.6890519,471.298445,730.792532,0,0.644923503,0.546401516,-0.833274126,0,Arable
470.8509048,352.6890519,480.319722,761.805997,20.512994,0.681937144,0.661111175,0.02065162,0,Arable
470.9009048,352.6890519,494.258886,794.757213,6.200803,0.739128517,0.782988002,-0.575143874,0,Amenity
469.1009048,352.6390519,427.64913,620.358944,34.983821,0.46583355,0.137940251,0.623050809,0,Arable
469.1509048,352.6390519,385.678646,585.094728,20.400329,0.293631716,0.007508319,0.015961433,0,Arable
469.2009048,352.6390519,345.85005,552.110914,20.407189,0.130217894,-0.114489079,0.016247058,0,Arable
469.2509048,352.6390519,308.992712,521.840093,36.591277,-0.021005072,-0.226451916,0.689966798,0,Arable
469.3009048,352.6390519,276.298272,494.78046,20.412102,-0.155147971,-0.326537516,0.016451599,0,Arable
469.3509048,352.6390519,249.409251,471.485232,20.403756,-0.265471663,-0.412699693,0.016104152,0,Arable
469.4009048,352.6390519,230.367562,452.536126,34.800235,-0.343598322,-0.482786846,0.615408421,0,Arable
469.4509048,352.6390519,218.42309,438.49694,40.844634,-0.392605618,-0.534713653,0.8670277,1,Arable
469.5009048,352.6390519,200.399022,429.849029,57.468966,-0.466557056,-0.566699725,1.559074044,1,Arable
469.5509048,352.6390519,188.241179,426.920143,40.298346,-0.516439799,-0.577532811,0.84428668,1,Arable
469.6009048,352.6390519,182.411984,429.827209,0,-0.540356559,-0.566780431,-0.833274126,0,Arable
469.6509048,352.6390519,158.341142,438.45416,0,-0.639117469,-0.534871884,-0.833274126,0,Arable
469.7009048,352.6390519,110.558521,452.473946,6.59E-04,-0.835166074,-0.483016831,-0.833246708,0,Arable
469.7509048,352.6390519,66.13967,471.405656,26.95596,-1.017413377,-0.412994021,0.288862765,1,Arable
469.8009048,352.6390519,39.060535,494.685671,37.709922,-1.128517093,-0.326888113,0.736534297,1,Arable
469.8509048,352.6390519,9.649071,521.732244,104.268327,-1.24919018,-0.226850818,3.507262468,1,Pasture
469.9009048,352.6390519,19.127074,551.991989,45.30485,-1.210302627,-0.114928947,1.052699924,1,Pasture
469.9509048,352.6390519,1.295699,584.966475,93.052424,-1.283463456,0.007033949,3.040361166,1,Pasture
470.0009048,352.6390519,22.660644,620.222861,58.683906,-1.195804648,0.137436921,1.609650373,1,Arable
470.0509048,352.6390519,35.448328,619.428701,63.355125,-1.143337713,0.134499557,1.804106236,0,Arable
470.1009048,352.6390519,61.579622,595.804135,39.03497,-1.036122922,0.047119256,0.791694105,1,Arable
470.1509048,352.6390519,48.4752,575.563392,62.154803,-1.089889408,-0.027745281,1.754138708,0,Arable
470.2009048,352.6390519,64.857432,559.074119,36.25904,-1.022674305,-0.088734238,0.676136255,0,Pasture
470.2509048,352.6390519,105.181405,546.675884,37.117492,-0.857227987,-0.134591652,0.711872339,0,Pasture
470.3009048,352.6390519,151.392766,538.651254,53.620551,-0.667626148,-0.164272391,1.39887023,0,Arable
470.3509048,352.6390519,199.440244,535.196997,5.428014,-0.470490851,-0.177048668,-0.607313871,0,Arable
470.4009048,352.6390519,248.221227,536.401414,0,-0.270346037,-0.172593885,-0.833274126,0,Arable
470.4509048,352.6390519,297.194668,542.233463,23.467552,-0.069411587,-0.151022856,0.143645436,0,Arable
470.5009048,352.6390519,346.449108,552.546632,22.3078,0.132675788,-0.112877487,0.095366672,0,Arable
470.5509048,352.6390519,395.890514,567.096493,0,0.335530266,-0.059061843,-0.833274126,0,Arable
470.6009048,352.6390519,417.29118,585.567318,15.768258,0.423335638,0.00925629,-0.176864758,0,Arable
470.6509048,352.6390519,416.453105,607.601625,5.443954,0.419897076,0.090754692,-0.606650352,0,Arable
470.7009048,352.6390519,419.186361,632.827296,0,0.431111426,0.184057007,-0.833274126,0,Arable
470.7509048,352.6390519,417.49493,660.878989,0,0.424171607,0.287811945,-0.833274126,0,Arable
470.8009048,352.6390519,421.766318,691.412822,0,0.441696804,0.400747586,-0.833274126,0,Arable
470.8509048,352.6390519,431.82362,724.114868,25.26103,0.482961176,0.521702807,0.218305275,0,Arable
470.9009048,352.6390519,447.276704,758.704813,6.446709,0.546364051,0.64964081,-0.564907134,0,Amenity
469.1009048,352.5890519,402.667161,655.772241,24.385976,0.363334356,0.26892359,0.18187812,0,Arable
469.1509048,352.5890519,359.426867,622.517352,0,0.185922585,0.145923566,-0.833274126,0,Arable
469.2009048,352.5890519,316.309835,591.623592,0,0.009016551,0.031656661,-0.833274126,0,Arable
469.2509048,352.5890519,275.528857,563.479455,0,-0.158304825,-0.072440199,-0.833274126,0,Arable
469.3009048,352.5890519,238.286362,538.516218,0,-0.311108064,-0.164771849,-0.833274126,0,Arable
469.3509048,352.5890519,206.505762,517.194681,0,-0.441501548,-0.243633925,-0.833274126,0,Arable
469.4009048,352.5890519,183.054279,499.980958,0,-0.537721272,-0.307302408,-0.833274126,0,Arable
469.4509048,352.5890519,171.385846,487.310558,9.286378,-0.585596,-0.35416648,-0.446695924,1,Arable
469.5009048,352.5890519,152.995565,479.543742,72.707303,-0.66104998,-0.382893641,2.193423748,1,Arable
469.5509048,352.5890519,139.058014,476.920142,7.54E-02,-0.718234735,-0.392597564,-0.830137074,0,Arable
469.6009048,352.5890519,134.282901,479.524184,0,-0.737826674,-0.382965981,-0.833274126,1,Arable
469.6509048,352.5890519,124.375459,487.272063,0,-0.778476187,-0.354308862,-0.833274126,1,Arable
469.7009048,352.5890519,103.284121,499.924679,16.141968,-0.865012407,-0.307510568,-0.161307842,1,Arable
469.7509048,352.5890519,53.304637,517.122138,67.314111,-1.070074581,-0.24390224,1.968912959,1,Arable
469.8009048,352.5890519,3.893458,538.429129,92.692979,-1.272805041,-0.165093966,3.025398016,1,Amenity
469.8509048,352.5890519,8.414119,563.379577,105.836138,-1.2542571,-0.072809619,3.572528362,1,Pasture
469.9009048,352.5890519,15.852778,591.512611,58.759313,-1.223736825,0.031246175,1.612789512,1,Pasture
469.9509048,352.5890519,10.450866,622.39681,28.94358,-1.245900474,0.145477717,0.371604413,1,Pasture
470.0009048,352.5890519,18.740924,605.305897,29.683873,-1.211886974,0.082263471,0.402421743,1,Pasture
470.0509048,352.5890519,3.499088,576.789286,39.894577,-1.274423113,-0.023211061,0.82747829,1,Pasture
470.1009048,352.5890519,16.084613,551.340668,50.908063,-1.222785624,-0.117337992,1.285953522,1,Pasture
470.1509048,352.5890519,1,529.402667,66.197932,-1.284676689,-0.198480186,1.922448158,1,Pasture
470.2009048,352.5890519,42.343775,511.427254,50.740875,-1.115046196,-0.264965936,1.278993726,0,Pasture
470.2509048,352.5890519,92.170003,497.843838,37.465293,-0.91061282,-0.315206985,0.726350784,0,Pasture
470.3009048,352.5890519,142.118344,489.018547,0.504295,-0.705678424,-0.347849133,-0.812281072,0,Arable
470.3509048,352.5890519,192.093565,485.211079,15.683532,-0.500633738,-0.361931834,-0.180391788,0,Arable
470.4009048,352.5890519,242.07902,486.539251,21.109203,-0.295547065,-0.357019317,0.045470878,0,Arable
470.4509048,352.5890519,292.069455,492.961554,47.161371,-0.090439962,-0.333265113,1.12998426,0,Arable
470.5009048,352.5890519,342.062685,504.283398,4.815159,0.114678613,-0.291388952,-0.632826149,0,Arable
470.5509048,352.5890519,375.132419,520.184965,0,0.250361318,-0.232573746,-0.833274126,0,Arable
470.6009048,352.5890519,367.458285,540.262019,21.280145,0.218874907,-0.158314646,0.052586958,0,Arable
470.6509048,352.5890519,366.506276,564.068879,0,0.214968885,-0.070260094,-0.833274126,0,Arable
470.7009048,352.5890519,369.434444,591.1551,30.412745,0.226982943,0.029923847,0.432763577,0,Arable
470.7509048,352.5890519,367.514108,621.091784,54.625928,0.219103944,0.14065081,1.440722704,0,Arable
470.8009048,352.5890519,372.359276,653.487303,58.801603,0.238983315,0.260472279,1.614549875,0,Arable
470.8509048,352.5890519,383.71375,687.994409,53.336907,0.285569891,0.388103885,1.387062669,0,Arable
470.9009048,352.5890519,401.025003,724.311369,11.440949,0.356596698,0.522429606,-0.357004315,0,Arable
469.1009048,352.5390519,367.422033,692.985747,21.720529,0.218726167,0.406565371,0.070919454,0,Arable
469.1509048,352.5390519,332.031934,661.604011,0,0.073523173,0.290493587,-0.833274126,0,Arable
469.2009048,352.5390519,292.38941,632.621915,0,-0.089127208,0.183297364,-0.833274126,0,Arable
469.2509048,352.5390519,247.701042,606.383632,0,-0.272480319,0.086249695,-0.833274126,0,Arable
469.3009048,352.5390519,205.47517,583.259573,0,-0.44572999,0.000720622,-0.833274126,0,Arable
469.3509048,352.5390519,167.583665,563.633171,0,-0.60119607,-0.071871649,-0.833274126,0,Arable
469.4009048,352.5390519,137.653638,547.880436,7.703025,-0.723996787,-0.130136369,-0.512608528,0,Arable
469.4509048,352.5390519,121.707696,536.342794,77.397056,-0.789421823,-0.172810703,2.388651133,0,Arable
469.5009048,352.5390519,106.619707,529.295961,38.481895,-0.851326742,-0.19887486,0.768670499,1,Arable
469.5509048,352.5390519,90.222376,526.920141,0,-0.918603793,-0.207662317,-0.833274126,1,Arable
469.6009048,352.5390519,84.35451,529.278241,0,-0.942679219,-0.198940401,-0.833274126,1,Arable
469.6509048,352.5390519,74.413043,536.307819,18.920163,-0.983468333,-0.172940066,-0.045655623,1,Arable
469.7009048,352.5390519,87.546431,547.829077,76.802745,-0.929583,-0.130326331,2.363910675,1,Arable
469.7509048,352.5390519,74.524561,563.566606,12.418895,-0.983010783,-0.072117854,-0.316293836,1,Amenity
469.8009048,352.5390519,52.226895,583.179166,13.361816,-1.074496477,0.00042322,-0.277041435,1,Amenity
469.8509048,352.5390519,8.039287,606.290822,98.487571,-1.255795009,0.085906418,3.266618252,1,Pasture
469.9009048,352.5390519,1.924645,632.518128,27.284725,-1.280882936,0.182913486,0.302548707,1,Pasture
469.9509048,352.5390519,4.675112,599.248315,0,-1.269597974,0.059858262,-0.833274126,1,Pasture
470.0009048,352.5390519,17.401271,566.029323,0,-1.21738347,-0.06300899,-0.833274126,1,Pasture
470.0509048,352.5390519,50.977624,535.424921,17.37068,-1.079622143,-0.176205645,-0.110158287,1,Pasture
470.1009048,352.5390519,28.512874,507.907962,36.355194,-1.171793376,-0.277982759,0.680139005,1,Pasture
470.1509048,352.5390519,39.258241,484.00532,0,-1.127705919,-0.36639158,-0.833274126,0,Pasture
470.2009048,352.5390519,61.423864,464.275566,0.726478,-1.036761985,-0.43936612,-0.803031921,0,Pasture
470.2509048,352.5390519,102.34845,449.268798,38.037296,-0.868851395,-0.494871728,0.750162423,0,Pasture
470.3009048,352.5390519,148.921185,439.469117,0,-0.677766862,-0.531117858,-0.833274126,0,Arable
470.3509048,352.5390519,197.179699,435.228395,0,-0.479765703,-0.546803037,-0.833274126,0,Arable
470.4009048,352.5390519,246.13441,436.708608,21.956405,-0.278908096,-0.541328166,0.080738634,0,Arable
470.4509048,352.5390519,295.439439,443.85252,27.941367,-0.076613162,-0.514904943,0.329883784,0,Arable
470.5009048,352.5390519,342.515306,456.39425,7.109024,0.116535683,-0.468516783,-0.537335932,0,Arable
470.5509048,352.5390519,326.524109,473.905437,0,0.050924972,-0.403748068,-0.833274126,0,Arable
470.6009048,352.5390519,317.677908,495.859874,20.86767,0.014629654,-0.322545082,0.035416223,0,Arable
470.6509048,352.5390519,316.576235,521.69691,19.708848,0.010109571,-0.226981508,-0.012823867,0,Arable
470.7009048,352.5390519,319.759928,550.870509,20.912224,0.02317203,-0.119076971,0.037270967,0,Arable
470.7509048,352.5390519,317.539325,582.879893,1.642262,0.014061056,-0.000683702,-0.764909208,0,Arable
470.8009048,352.5390519,323.134699,617.284069,19.006327,0.037018468,0.126567196,-0.042068779,0,Arable
470.8509048,352.5390519,336.155983,653.705035,5.546964,0.090443845,0.261277605,-0.602362216,0,Pasture
470.9009048,352.5390519,355.78878,691.824345,19.023675,0.170995778,0.402269688,-0.04134658,0,Pasture
469.1009048,352.4890519,335.942045,731.724852,31.919435,0.089566076,0.549849893,0.495484859,0,Arable
469.1509048,352.4890519,296.822022,702.076834,1.928266,-0.070940527,0.44019062,-0.75300324,0,Arable
469.2009048,352.4890519,261.437501,674.835166,0,-0.21612063,0.339431727,-0.833274126,0,Arable
469.2509048,352.4890519,227.586163,650.302331,0,-0.355010202,0.248692007,-0.833274126,0,Arable
469.3009048,352.4890519,180.719951,628.79547,2.71E-03,-0.547298848,0.169144472,-0.833161175,0,Arable
469.3509048,352.4890519,136.102681,610.634395,24.038808,-0.730360248,0.101972013,0.16742599,0,Arable
469.4009048,352.4890519,96.892616,596.124974,31.34964,-0.891236283,0.048305945,0.471765161,0,Arable
469.4509048,352.4890519,72.47357,585.538732,90.641543,-0.991425848,0.009150559,2.939999819,0,Arable
469.5009048,352.4890519,61.726774,579.090863,30.8975,-1.035519168,-0.014698206,0.452943206,1,Arable
