grid_50m_ID,X,Y,SO.1,SO.2,SO.3,SO.4,SO.5,SO.6,SO.7,SO.8,SO.9
736,469.7509048,352.1390519,1,1,1,1,1,1,1,1,1
737,469.8009048,352.1390519,1,1,1,1,1,1,1,1,1
738,469.8509048,352.1390519,1,1,1,1,1,1,1,1,1
739,469.9009048,352.1390519,1,1,1,1,0,1,1,1,0
740,469.9509048,352.1390519,1,1,1,1,0,1,1,1,0
741,470.0009048,352.1390519,1,1,1,1,0,1,1,1,0
742,470.0509048,352.1390519,1,1,1,1,0,1,1,1,0
743,470.1009048,352.1390519,1,1,1,1,1,1,1,1,1
744,470.1509048,352.1390519,1,1,1,1,1,1,1,1,1
745,470.2009048,352.1390519,1,1,1,1,1,1,1,1,0
746,470.2509048,352.1390519,1,1,1,1,1,1,1,1,0
747,470.3009048,352.1390519,1,1,1,1,1,1,1,1,0
748,470.3509048,352.1390519,1,1,1,1,1,1,1,1,0
749,470.4009048,352.1390519,1,1,1,1,1,1,1,1,1
750,470.4509048,352.1390519,1,1,1,1,1,1,1,1,1
751,470.5009048,352.1390519,0,0,0,0,0,0,0,0,0
752,470.5509048,352.1390519,0,0,0,0,0,0,0,0,0
753,470.6009048,352.1390519,0,0,0,0,0,0,0,0,0
767,469.4009048,352.1890519,1,1,1,1,1,1,1,1,1
768,469.4509048,352.1890519,1,1,1,1,1,1,1,1,1
769,469.5009048,352.1890519,1,1,1,1,1,1,1,1,1
770,469.5509048,352.1890519,1,1,1,1,1,1,1,1,1
771,469.6009048,352.1890519,1,1,1,1,1,1,1,1,1
772,469.6509048,352.1890519,1,1,1,1,1,1,1,1,1
773,469.7009048,352.1890519,1,1,1,1,1,1,1,1,1
774,469.7509048,352.1890519,1,1,1,1,1,1,1,1,1
775,469.8009048,352.1890519,1,1,1,1,1,1,1,1,1
776,469.8509048,352.1890519,1,1,1,1,1,1,1,1,1
777,469.9009048,352.1890519,1,1,1,1,0,1,1,1,0
778,469.9509048,352.1890519,1,1,1,1,1,1,1,1,1
779,470.0009048,352.1890519,1,0,1,1,1,1,0,0,1
780,470.0509048,352.1890519,1,0,1,1,1,1,0,0,1
781,470.1009048,352.1890519,1,1,1,1,1,1,1,1,1
782,470.1509048,352.1890519,1,1,1,1,1,1,1,1,1
783,470.2009048,352.1890519,1,1,1,1,1,1,1,1,1
784,470.2509048,352.1890519,1,1,1,1,1,1,1,1,0
785,470.3009048,352.1890519,1,1,1,1,1,1,1,1,0
786,470.3509048,352.1890519,1,1,1,1,1,1,1,1,0
787,470.4009048,352.1890519,0,0,0,0,0,0,0,0,0
788,470.4509048,352.1890519,0,0,0,0,0,0,0,0,0
789,470.5009048,352.1890519,0,0,0,0,0,0,0,0,0
790,470.5509048,352.1890519,0,0,0,0,0,0,0,0,0
791,470.6009048,352.1890519,0,0,0,0,0,0,0,0,0
805,469.4009048,352.2390519,1,1,1,1,1,1,1,1,1
806,469.4509048,352.2390519,1,1,1,1,1,1,1,1,1
807,469.5009048,352.2390519,1,1,1,1,1,1,1,1,1
808,469.5509048,352.2390519,1,1,1,1,1,1,1,1,1
809,469.6009048,352.2390519,1,1,1,1,1,1,1,1,1
810,469.6509048,352.2390519,1,1,1,1,1,1,1,1,1
811,469.7009048,352.2390519,1,1,1,1,1,1,1,1,1
812,469.7509048,352.2390519,1,1,1,1,1,1,1,1,1
813,469.8009048,352.2390519,1,1,1,1,1,1,1,1,1
814,469.8509048,352.2390519,1,1,1,1,1,1,1,1,1
815,469.9009048,352.2390519,1,1,1,1,1,1,1,1,1
816,469.9509048,352.2390519,1,0,1,1,1,1,0,0,1
817,470.0009048,352.2390519,1,0,1,1,1,1,0,0,1
818,470.0509048,352.2390519,1,0,1,1,1,1,0,0,1
819,470.1009048,352.2390519,1,0,1,1,1,1,0,0,1
820,470.1509048,352.2390519,1,0,1,1,1,1,0,0,1
821,470.2009048,352.2390519,1,0,1,1,1,1,0,0,1
822,470.2509048,352.2390519,1,0,1,1,1,1,0,0,1
823,470.3009048,352.2390519,1,1,1,1,1,1,1,1,1
824,470.3509048,352.2390519,1,1,1,1,1,1,1,1,1
825,470.4009048,352.2390519,0,0,0,0,0,0,0,0,0
826,470.4509048,352.2390519,0,0,0,0,0,0,0,0,0
827,470.5009048,352.2390519,0,0,0,0,0,0,0,0,0
828,470.5509048,352.2390519,0,0,0,0,0,0,0,0,0
829,470.6009048,352.2390519,0,0,0,0,0,0,0,0,0
844,469.4509048,352.2890519,1,1,1,1,1,1,1,1,1
845,469.5009048,352.2890519,1,1,1,1,1,1,1,1,1
846,469.5509048,352.2890519,1,1,1,1,1,1,1,1,1
847,469.6009048,352.2890519,1,1,1,1,1,1,1,1,1
848,469.6509048,352.2890519,1,1,1,1,1,1,1,1,1
849,469.7009048,352.2890519,1,1,1,1,1,1,1,1,1
850,469.7509048,352.2890519,1,1,1,1,1,1,1,1,1
851,469.8009048,352.2890519,1,1,1,1,1,1,1,1,1
852,469.8509048,352.2890519,1,1,1,1,1,1,1,1,1
853,469.9009048,352.2890519,1,1,1,1,1,1,1,1,1
854,469.9509048,352.2890519,1,0,1,1,1,1,0,0,1
855,470.0009048,352.2890519,1,0,1,1,1,1,0,0,1
856,470.0509048,352.2890519,1,0,1,1,1,1,0,0,1
857,470.1009048,352.2890519,1,0,1,1,1,1,0,0,1
858,470.1509048,352.2890519,1,0,1,1,1,1,0,0,1
859,470.2009048,352.2890519,1,0,1,1,1,1,0,0,1
860,470.2509048,352.2890519,1,0,1,1,1,1,0,0,1
861,470.3009048,352.2890519,1,1,1,1,1,1,1,1,1
862,470.3509048,352.2890519,0,0,0,0,0,0,0,0,0
863,470.4009048,352.2890519,0,0,0,0,0,0,0,0,0
864,470.4509048,352.2890519,0,0,0,0,0,0,0,0,0
865,470.5009048,352.2890519,0,0,0,0,0,0,0,0,0
866,470.5509048,352.2890519,0,0,0,0,0,0,0,0,0
867,470.6009048,352.2890519,0,0,0,0,0,0,0,0,0
882,469.4509048,352.3390519,1,1,1,1,1,1,1,1,1
883,469.5009048,352.3390519,1,1,1,1,1,1,1,1,1
884,469.5509048,352.3390519,1,1,1,1,1,1,1,1,1
885,469.6009048,352.3390519,1,1,1,1,1,1,1,1,1
886,469.6509048,352.3390519,1,1,1,1,1,1,1,1,1
887,469.7009048,352.3390519,1,1,1,1,1,1,1,1,1
888,469.7509048,352.3390519,1,1,1,1,1,1,1,1,1
889,469.8009048,352.3390519,1,1,1,1,1,1,1,1,1
890,469.8509048,352.3390519,1,1,1,1,1,1,1,1,1
891,469.9009048,352.3390519,1,0,1,1,1,1,0,0,1
892,469.9509048,352.3390519,1,0,1,1,1,1,0,0,1
893,470.0009048,352.3390519,1,0,1,1,1,1,0,0,1
894,470.0509048,352.3390519,1,0,1,1,1,1,0,0,1
895,470.1009048,352.3390519,1,0,1,1,1,1,0,0,1
896,470.1509048,352.3390519,1,0,1,1,1,1,0,0,1
897,470.2009048,352.3390519,1,0,1,1,1,1,0,0,1
898,470.2509048,352.3390519,1,1,1,1,1,1,1,1,1
899,470.3009048,352.3390519,1,1,1,1,1,1,1,1,1
900,470.3509048,352.3390519,0,0,0,0,0,0,0,0,0
901,470.4009048,352.3390519,0,0,0,0,0,0,0,0,0
902,470.4509048,352.3390519,0,0,0,0,0,0,0,0,0
903,470.5009048,352.3390519,0,0,0,0,0,0,0,0,0
904,470.5509048,352.3390519,0,0,0,0,0,0,0,0,0
920,469.4509048,352.3890519,1,1,1,1,1,1,1,1,1
921,469.5009048,352.3890519,1,1,1,1,1,1,1,1,1
922,469.5509048,352.3890519,1,1,1,1,1,1,1,1,1
923,469.6009048,352.3890519,1,1,1,1,1,1,1,1,1
924,469.6509048,352.3890519,1,1,1,1,1,1,1,1,1
925,469.7009048,352.3890519,1,1,1,1,1,1,1,1,1
926,469.7509048,352.3890519,1,1,1,1,1,1,1,1,1
927,469.8009048,352.3890519,1,1,1,1,1,1,1,1,1
928,469.8509048,352.3890519,1,1,1,1,1,1,1,1,1
929,469.9009048,352.3890519,1,0,1,1,1,1,0,0,1
930,469.9509048,352.3890519,1,0,1,1,1,1,0,0,1
931,470.0009048,352.3890519,1,0,1,1,1,1,0,0,1
932,470.0509048,352.3890519,1,0,1,1,1,1,0,0,1
933,470.1009048,352.3890519,1,0,1,1,1,1,0,0,1
934,470.1509048,352.3890519,1,0,1,1,1,1,0,0,1
935,470.2009048,352.3890519,0,0,0,0,0,0,0,0,0
936,470.2509048,352.3890519,1,1,1,1,1,1,1,1,1
937,470.3009048,352.3890519,1,1,1,1,1,1,1,1,1
938,470.3509048,352.3890519,0,0,0,0,0,0,0,0,0
939,470.4009048,352.3890519,0,0,0,0,0,0,0,0,0
940,470.4509048,352.3890519,0,0,0,0,0,0,0,0,0
941,470.5009048,352.3890519,0,0,0,0,0,0,0,0,0
942,470.5509048,352.3890519,0,0,0,0,0,0,0,0,0
959,469.5009048,352.4390519,0,0,0,0,0,0,0,0,0
960,469.5509048,352.4390519,1,1,1,1,1,1,1,1,1
961,469.6009048,352.4390519,1,1,1,1,1,1,1,1,1
962,469.6509048,352.4390519,1,1,1,1,1,1,1,1,1
963,469.7009048,352.4390519,1,1,1,1,1,1,1,1,1
964,469.7509048,352.4390519,1,1,1,1,1,1,1,1,1
965,469.8009048,352.4390519,1,1,1,1,1,1,1,1,1
966,469.8509048,352.4390519,1,1,1,1,1,1,1,1,1
967,469.9009048,352.4390519,1,1,1,1,1,1,1,1,1
968,469.9509048,352.4390519,1,1,1,1,1,1,1,1,1
969,470.0009048,352.4390519,1,1,1,1,1,1,1,1,1
970,470.0509048,352.4390519,1,0,1,1,1,1,0,0,1
971,470.1009048,352.4390519,1,0,1,1,1,1,0,0,1
972,470.1509048,352.4390519,0,0,0,0,0,0,0,0,0
973,470.2009048,352.4390519,0,0,0,0,0,0,0,0,0
974,470.2509048,352.4390519,0,0,0,0,0,0,0,0,0
975,470.3009048,352.4390519,0,0,0,0,0,0,0,0,0
976,470.3509048,352.4390519,0,0,0,0,0,0,0,0,0
977,470.4009048,352.4390519,0,0,0,0,0,0,0,0,0
978,470.4509048,352.4390519,0,0,0,0,0,0,0,0,0
979,470.5009048,352.4390519,0,0,0,0,0,0,0,0,0
989,469.1009048,352.4890519,0,0,0,0,0,0,0,0,0
990,469.1509048,352.4890519,0,0,0,0,0,0,0,0,0
991,469.2009048,352.4890519,0,0,0,0,0,0,0,0,0
992,469.2509048,352.4890519,0,0,0,0,0,0,0,0,0
993,469.3009048,352.4890519,0,0,0,0,0,0,0,0,0
994,469.3509048,352.4890519,0,0,0,0,0,0,0,0,0
995,469.4009048,352.4890519,0,0,0,0,0,0,0,0,0
997,469.5009048,352.4890519,0,0,0,0,0,0,0,0,0
998,469.5509048,352.4890519,0,0,0,0,0,0,0,0,0
999,469.6009048,352.4890519,0,0,0,0,0,0,0,0,0
1000,469.6509048,352.4890519,0,0,0,0,0,0,0,0,0
1001,469.7009048,352.4890519,1,1,1,1,1,1,1,1,1
1002,469.7509048,352.4890519,1,1,1,1,1,1,1,1,1
1003,469.8009048,352.4890519,1,1,1,1,1,1,1,1,1
1004,469.8509048,352.4890519,1,1,1,1,1,1,1,1,1
1005,469.9009048,352.4890519,1,1,1,1,1,1,1,1,1
1006,469.9509048,352.4890519,1,1,1,1,1,1,1,1,1
1007,470.0009048,352.4890519,1,1,1,1,1,1,1,1,1
1008,470.0509048,352.4890519,1,1,1,1,1,1,1,1,1
1009,470.1009048,352.4890519,1,1,1,1,1,1,1,1,1
1010,470.1509048,352.4890519,0,0,0,0,0,0,0,0,0
1011,470.2009048,352.4890519,0,0,0,0,0,0,0,0,0
1012,470.2509048,352.4890519,0,0,0,0,0,0,0,0,0
1013,470.3009048,352.4890519,0,0,0,0,0,0,0,0,0
1014,470.3509048,352.4890519,0,0,0,0,0,0,0,0,0
1015,470.4009048,352.4890519,0,0,0,0,0,0,0,0,0
1016,470.4509048,352.4890519,0,0,0,0,0,0,0,0,0
1017,470.5009048,352.4890519,0,0,0,0,0,0,0,0,0
1027,469.1009048,352.5390519,0,0,0,0,0,0,0,0,0
1028,469.1509048,352.5390519,0,0,0,0,0,0,0,0,0
1029,469.2009048,352.5390519,0,0,0,0,0,0,0,0,0
1030,469.2509048,352.5390519,0,0,0,0,0,0,0,0,0
1031,469.3009048,352.5390519,0,0,0,0,0,0,0,0,0
1032,469.3509048,352.5390519,0,0,0,0,0,0,0,0,0
1033,469.4009048,352.5390519,0,0,0,0,0,0,0,0,0
1034,469.4509048,352.5390519,0,0,0,0,0,0,0,0,0
1035,469.5009048,352.5390519,0,0,0,0,0,0,0,0,0
1036,469.5509048,352.5390519,0,0,0,0,0,0,0,0,0
1037,469.6009048,352.5390519,0,0,0,0,0,0,0,0,0
1038,469.6509048,352.5390519,0,0,0,0,0,0,0,0,0
1039,469.7009048,352.5390519,0,0,0,0,0,0,0,0,0
1040,469.7509048,352.5390519,1,1,1,1,1,1,1,1,1
1041,469.8009048,352.5390519,1,1,1,1,1,1,1,1,1
1042,469.8509048,352.5390519,1,1,1,1,1,1,1,1,1
1043,469.9009048,352.5390519,1,1,1,1,1,1,1,1,1
1044,469.9509048,352.5390519,1,1,1,1,1,1,1,1,1
1045,470.0009048,352.5390519,1,1,1,1,1,1,1,1,1
1046,470.0509048,352.5390519,1,1,1,1,1,1,1,1,1
1047,470.1009048,352.5390519,0,0,0,0,0,0,0,0,0
1048,470.1509048,352.5390519,0,0,0,0,0,0,0,0,0
1049,470.2009048,352.5390519,0,0,0,0,0,0,0,0,0
1050,470.2509048,352.5390519,0,0,0,0,0,0,0,0,0
1051,470.3009048,352.5390519,0,0,0,0,0,0,0,0,0
1052,470.3509048,352.5390519,0,0,0,0,0,0,0,0,0
1053,470.4009048,352.5390519,0,0,0,0,0,0,0,0,0
1065,469.1009048,352.5890519,0,0,0,0,0,0,0,0,0
1066,469.1509048,352.5890519,0,0,0,0,0,0,0,0,0
1067,469.2009048,352.5890519,0,0,0,0,0,0,0,0,0
1068,469.2509048,352.5890519,0,0,0,0,0,0,0,0,0
1069,469.3009048,352.5890519,0,0,0,0,0,0,0,0,0
1070,469.3509048,352.5890519,0,0,0,0,0,0,0,0,0
1071,469.4009048,352.5890519,0,0,0,0,0,0,0,0,0
1072,469.4509048,352.5890519,0,0,0,0,0,0,0,0,0
1073,469.5009048,352.5890519,0,0,0,0,0,0,0,0,0
1074,469.5509048,352.5890519,0,0,0,0,0,0,0,0,0
1075,469.6009048,352.5890519,0,0,0,0,0,0,0,0,0
1076,469.6509048,352.5890519,0,0,0,0,0,0,0,0,0
1077,469.7009048,352.5890519,0,0,0,0,0,0,0,0,0
1078,469.7509048,352.5890519,0,0,0,0,0,0,0,0,0
1079,469.8009048,352.5890519,1,1,1,1,1,1,1,1,1
1080,469.8509048,352.5890519,1,1,1,1,1,1,1,1,1
1081,469.9009048,352.5890519,1,1,1,1,1,1,1,1,1
1082,469.9509048,352.5890519,1,1,1,1,1,1,1,1,1
1083,470.0009048,352.5890519,1,1,1,1,1,1,1,1,1
1084,470.0509048,352.5890519,1,1,1,1,1,1,1,1,1
1085,470.1009048,352.5890519,0,0,0,0,0,0,0,0,0
1086,470.1509048,352.5890519,0,0,0,0,0,0,0,0,0
1087,470.2009048,352.5890519,0,0,0,0,0,0,0,0,0
1088,470.2509048,352.5890519,0,0,0,0,0,0,0,0,0
1089,470.3009048,352.5890519,0,0,0,0,0,0,0,0,0
1090,470.3509048,352.5890519,0,0,0,0,0,0,0,0,0
1091,470.4009048,352.5890519,0,0,0,0,0,0,0,0,0
1092,470.4509048,352.5890519,0,0,0,0,0,0,0,0,0
1103,469.1009048,352.6390519,0,0,0,0,0,0,0,0,0
1104,469.1509048,352.6390519,0,0,0,0,0,0,0,0,0
1105,469.2009048,352.6390519,0,0,0,0,0,0,0,0,0
1106,469.2509048,352.6390519,0,0,0,0,0,0,0,0,0
1107,469.3009048,352.6390519,0,0,0,0,0,0,0,0,0
1108,469.3509048,352.6390519,0,0,0,0,0,0,0,0,0
1109,469.4009048,352.6390519,0,0,0,0,0,0,0,0,0
1110,469.4509048,352.6390519,0,0,0,0,0,0,0,0,0
1111,469.5009048,352.6390519,0,0,0,0,0,0,0,0,0
1112,469.5509048,352.6390519,0,0,0,0,0,0,0,0,0
1113,469.6009048,352.6390519,0,0,0,0,0,0,0,0,0
1114,469.6509048,352.6390519,0,0,0,0,0,0,0,0,0
1115,469.7009048,352.6390519,0,0,0,0,0,0,0,0,0
1116,469.7509048,352.6390519,0,0,0,0,0,0,0,0,0
1117,469.8009048,352.6390519,0,0,0,0,0,0,0,0,0
1118,469.8509048,352.6390519,1,1,1,1,1,1,1,1,1
1119,469.9009048,352.6390519,1,1,1,1,1,1,1,1,1
1120,469.9509048,352.6390519,1,1,1,1,1,1,1,1,1
1125,470.2009048,352.6390519,0,0,0,0,0,0,0,0,0
1126,470.2509048,352.6390519,0,0,0,0,0,0,0,0,0
1127,470.3009048,352.6390519,0,0,0,0,0,0,0,0,0
1128,470.3509048,352.6390519,0,0,0,0,0,0,0,0,0
1129,470.4009048,352.6390519,0,0,0,0,0,0,0,0,0
1130,470.4509048,352.6390519,0,0,0,0,0,0,0,0,0
1141,469.1009048,352.6890519,0,0,0,0,0,0,0,0,0
1142,469.1509048,352.6890519,0,0,0,0,0,0,0,0,0
1143,469.2009048,352.6890519,0,0,0,0,0,0,0,0,0
1144,469.2509048,352.6890519,0,0,0,0,0,0,0,0,0
1145,469.3009048,352.6890519,0,0,0,0,0,0,0,0,0
1146,469.3509048,352.6890519,0,0,0,0,0,0,0,0,0
1147,469.4009048,352.6890519,0,0,0,0,0,0,0,0,0
1148,469.4509048,352.6890519,0,0,0,0,0,0,0,0,0
1149,469.5009048,352.6890519,0,0,0,0,0,0,0,0,0
1150,469.5509048,352.6890519,0,0,0,0,0,0,0,0,0
1151,469.6009048,352.6890519,0,0,0,0,0,0,0,0,0
1152,469.6509048,352.6890519,0,0,0,0,0,0,0,0,0
1153,469.7009048,352.6890519,0,0,0,0,0,0,0,0,0
1154,469.7509048,352.6890519,0,0,0,0,0,0,0,0,0
1155,469.8009048,352.6890519,0,0,0,0,0,0,0,0,0
1156,469.8509048,352.6890519,1,1,1,1,1,1,1,1,1
1157,469.9009048,352.6890519,1,1,1,1,1,1,1,1,1
1158,469.9509048,352.6890519,1,1,1,1,1,1,1,1,1
1163,470.2009048,352.6890519,0,0,0,0,0,0,0,0,0
1164,470.2509048,352.6890519,0,0,0,0,0,0,0,0,0
1165,470.3009048,352.6890519,0,0,0,0,0,0,0,0,0
1166,470.3509048,352.6890519,0,0,0,0,0,0,0,0,0
1167,470.4009048,352.6890519,0,0,0,0,0,0,0,0,0
1168,470.4509048,352.6890519,0,0,0,0,0,0,0,0,0
1179,469.1009048,352.7390519,0,0,0,0,0,0,0,0,0
1180,469.1509048,352.7390519,0,0,0,0,0,0,0,0,0
1181,469.2009048,352.7390519,0,0,0,0,0,0,0,0,0
1182,469.2509048,352.7390519,0,0,0,0,0,0,0,0,0
1183,469.3009048,352.7390519,0,0,0,0,0,0,0,0,0
1184,469.3509048,352.7390519,0,0,0,0,0,0,0,0,0
1185,469.4009048,352.7390519,0,0,0,0,0,0,0,0,0
1186,469.4509048,352.7390519,0,0,0,0,0,0,0,0,0
1187,469.5009048,352.7390519,0,0,0,0,0,0,0,0,0
1188,469.5509048,352.7390519,0,0,0,0,0,0,0,0,0
1189,469.6009048,352.7390519,0,0,0,0,0,0,0,0,0
1190,469.6509048,352.7390519,0,0,0,0,0,0,0,0,0
1191,469.7009048,352.7390519,0,0,0,0,0,0,0,0,0
1192,469.7509048,352.7390519,0,0,0,0,0,0,0,0,0
1193,469.8009048,352.7390519,0,0,0,0,0,0,0,0,0
1194,469.8509048,352.7390519,1,1,1,1,1,1,1,1,1
1195,469.9009048,352.7390519,1,1,1,1,1,1,1,1,1
1201,470.2009048,352.7390519,0,0,0,0,0,0,0,0,0
1202,470.2509048,352.7390519,0,0,0,0,0,0,0,0,0
1203,470.3009048,352.7390519,0,0,0,0,0,0,0,0,0
1204,470.3509048,352.7390519,0,0,0,0,0,0,0,0,0
1205,470.4009048,352.7390519,0,0,0,0,0,0,0,0,0
1217,469.1009048,352.7890519,0,0,0,0,0,0,0,0,0
1218,469.1509048,352.7890519,0,0,0,0,0,0,0,0,0
1219,469.2009048,352.7890519,0,0,0,0,0,0,0,0,0
1220,469.2509048,352.7890519,0,0,0,0,0,0,0,0,0
1221,469.3009048,352.7890519,0,0,0,0,0,0,0,0,0
1222,469.3509048,352.7890519,0,0,0,0,0,0,0,0,0
1223,469.4009048,352.7890519,0,0,0,0,0,0,0,0,0
1224,469.4509048,352.7890519,0,0,0,0,0,0,0,0,0
1225,469.5009048,352.7890519,0,0,0,0,0,0,0,0,0
1226,469.5509048,352.7890519,0,0,0,0,0,0,0,0,0
1227,469.6009048,352.7890519,0,0,0,0,0,0,0,0,0
1228,469.6509048,352.7890519,0,0,0,0,0,0,0,0,0
1229,469.7009048,352.7890519,0,0,0,0,0,0,0,0,0
1230,469.7509048,352.7890519,0,0,0,0,0,0,0,0,0
1231,469.8009048,352.7890519,0,0,0,0,0,0,0,0,0
1232,469.8509048,352.7890519,0,0,0,0,0,0,0,0,0
1233,469.9009048,352.7890519,1,1,1,1,1,1,1,1,1
1255,469.1009048,352.8390519,0,0,0,0,0,0,0,0,0
1256,469.1509048,352.8390519,0,0,0,0,0,0,0,0,0
1257,469.2009048,352.8390519,0,0,0,0,0,0,0,0,0
1258,469.2509048,352.8390519,0,0,0,0,0,0,0,0,0
1259,469.3009048,352.8390519,0,0,0,0,0,0,0,0,0
1260,469.3509048,352.8390519,0,0,0,0,0,0,0,0,0
1261,469.4009048,352.8390519,0,0,0,0,0,0,0,0,0
1262,469.4509048,352.8390519,0,0,0,0,0,0,0,0,0
1263,469.5009048,352.8390519,0,0,0,0,0,0,0,0,0
1264,469.5509048,352.8390519,0,0,0,0,0,0,0,0,0
1265,469.6009048,352.8390519,0,0,0,0,0,0,0,0,0
1266,469.6509048,352.8390519,0,0,0,0,0,0,0,0,0
1267,469.7009048,352.8390519,0,0,0,0,0,0,0,0,0
1268,469.7509048,352.8390519,0,0,0,0,0,0,0,0,0
1269,469.8009048,352.8390519,0,0,0,0,0,0,0,0,0
1270,469.8509048,352.8390519,0,0,0,0,0,0,0,0,0
1271,469.9009048,352.8390519,1,1,1,1,1,1,1,1,1
1293,469.1009048,352.8890519,0,0,0,0,0,0,0,0,0
1294,469.1509048,352.8890519,0,0,0,0,0,0,0,0,0
1295,469.2009048,352.8890519,0,0,0,0,0,0,0,0,0
1296,469.2509048,352.8890519,0,0,0,0,0,0,0,0,0
1297,469.3009048,352.8890519,0,0,0,0,0,0,0,0,0
1298,469.3509048,352.8890519,0,0,0,0,0,0,0,0,0
1299,469.4009048,352.8890519,0,0,0,0,0,0,0,0,0
1300,469.4509048,352.8890519,0,0,0,0,0,0,0,0,0
1301,469.5009048,352.8890519,0,0,0,0,0,0,0,0,0
1302,469.5509048,352.8890519,0,0,0,0,0,0,0,0,0
1303,469.6009048,352.8890519,0,0,0,0,0,0,0,0,0
1306,469.7509048,352.8890519,0,0,0,0,0,0,0,0,0
1307,469.8009048,352.8890519,0,0,0,0,0,0,0,0,0
1308,469.8509048,352.8890519,0,0,0,0,0,0,0,0,0
1334,469.2509048,352.9390519,0,0,0,0,0,0,0,0,0
1335,469.3009048,352.9390519,0,0,0,0,0,0,0,0,0
1336,469.3509048,352.9390519,0,0,0,0,0,0,0,0,0
1337,469.4009048,352.9390519,0,0,0,0,0,0,0,0,0
1338,469.4509048,352.9390519,0,0,0,0,0,0,0,0,0
1339,469.5009048,352.9390519,0,0,0,0,0,0,0,0,0
1340,469.5509048,352.9390519,0,0,0,0,0,0,0,0,0
1341,469.6009048,352.9390519,0,0,0,0,0,0,0,0,0
1345,469.8009048,352.9390519,0,0,0,0,0,0,0,0,0
1346,469.8509048,352.9390519,0,0,0,0,0,0,0,0,0
1372,469.2509048,352.9890519,0,0,0,0,0,0,0,0,0
1373,469.3009048,352.9890519,0,0,0,0,0,0,0,0,0
1374,469.3509048,352.9890519,0,0,0,0,0,0,0,0,0
1375,469.4009048,352.9890519,0,0,0,0,0,0,0,0,0
1376,469.4509048,352.9890519,0,0,0,0,0,0,0,0,0
1377,469.5009048,352.9890519,0,0,0,0,0,0,0,0,0
1378,469.5509048,352.9890519,0,0,0,0,0,0,0,0,0
1379,469.6009048,352.9890519,0,0,0,0,0,0,0,0,0
1384,469.8509048,352.9890519,0,0,0,0,0,0,0,0,0
1409,469.2009048,353.0390519,0,0,0,0,0,0,0,0,0
1410,469.2509048,353.0390519,0,0,0,0,0,0,0,0,0
1411,469.3009048,353.0390519,0,0,0,0,0,0,0,0,0
1412,469.3509048,353.0390519,0,0,0,0,0,0,0,0,0
1413,469.4009048,353.0390519,0,0,0,0,0,0,0,0,0
1414,469.4509048,353.0390519,0,0,0,0,0,0,0,0,0
1415,469.5009048,353.0390519,0,0,0,0,0,0,0,0,0
1416,469.5509048,353.0390519,0,0,0,0,0,0,0,0,0
1417,469.6009048,353.0390519,0,0,0,0,0,0,0,0,0
1447,469.2009048,353.0890519,0,0,0,0,0,0,0,0,0
1448,469.2509048,353.0890519,0,0,0,0,0,0,0,0,0
1449,469.3009048,353.0890519,0,0,0,0,0,0,0,0,0
1450,469.3509048,353.0890519,0,0,0,0,0,0,0,0,0
1451,469.4009048,353.0890519,0,0,0,0,0,0,0,0,0
1452,469.4509048,353.0890519,0,0,0,0,0,0,0,0,0
1453,469.5009048,353.0890519,0,0,0,0,0,0,0,0,0
1454,469.5509048,353.0890519,0,0,0,0,0,0,0,0,0
1455,469.6009048,353.0890519,0,0,0,0,0,0,0,0,0
1491,469.5009048,353.1390519,0,0,0,0,0,0,0,0,0
1492,469.5509048,353.1390519,0,0,0,0,0,0,0,0,0
1493,469.6009048,353.1390519,0,0,0,0,0,0,0,0,0
